MOVENODE,17,4000000.000000,88.000000,97.000000,0.000000,
MOVENODE,18,4000000.000000,111.000000,80.000000,0.000000,
MOVENODE,19,4000000.000000,136.000000,80.000000,0.000000,
MOVENODE,20,4000000.000000,162.000000,87.000000,0.000000,
MOVENODE,21,4000000.000000,156.000000,90.000000,0.000000,
MOVENODE,22,4000000.000000,180.000000,63.000000,0.000000,
MOVENODE,23,4000000.000000,184.000000,66.000000,0.000000,
MOVENODE,24,4000000.000000,213.000000,63.000000,0.000000,
MOVENODE,25,4000000.000000,194.000000,90.000000,0.000000,
MOVENODE,26,4000000.000000,160.000000,92.000000,0.000000,
MOVENODE,27,4000000.000000,160.000000,92.000000,0.000000,
MOVENODE,28,4000000.000000,197.000000,79.000000,0.000000,
MOVENODE,29,4000000.000000,202.000000,98.000000,0.000000,
MOVENODE,30,4000000.000000,204.000000,85.000000,0.000000,
MOVENODE,1,5000000.000000,18.000000,82.000000,0.000000,
MOVENODE,2,5000000.000000,42.000000,56.000000,0.000000,
MOVENODE,3,5000000.000000,58.000000,62.000000,0.000000,
MOVENODE,4,5000000.000000,53.000000,55.000000,0.000000,
MOVENODE,5,5000000.000000,74.000000,68.000000,0.000000,
MOVENODE,6,5000000.000000,2.000000,74.000000,0.000000,
MOVENODE,7,5000000.000000,13.000000,95.000000,0.000000,
MOVENODE,8,5000000.000000,22.000000,76.000000,0.000000,
MOVENODE,9,5000000.000000,52.000000,104.000000,0.000000,
MOVENODE,10,5000000.000000,70.000000,88.000000,0.000000,
MOVENODE,11,5000000.000000,82.000000,75.000000,0.000000,
MOVENODE,12,5000000.000000,103.000000,50.000000,0.000000,
MOVENODE,13,5000000.000000,141.000000,71.000000,0.000000,
MOVENODE,14,5000000.000000,123.000000,87.000000,0.000000,
MOVENODE,15,5000000.000000,147.000000,64.000000,0.000000,
MOVENODE,16,5000000.000000,83.000000,91.000000,0.000000,
MOVENODE,17,5000000.000000,90.000000,89.000000,0.000000,
MOVENODE,18,5000000.000000,114.000000,74.000000,0.000000,
MOVENODE,19,5000000.000000,135.000000,79.000000,0.000000,
MOVENODE,20,5000000.000000,159.000000,74.000000,0.000000,
MOVENODE,21,5000000.000000,139.000000,80.000000,0.000000,
MOVENODE,22,5000000.000000,178.000000,55.000000,0.000000,
MOVENODE,23,5000000.000000,180.000000,49.000000,0.000000,
MOVENODE,24,5000000.000000,212.000000,53.000000,0.000000,
MOVENODE,25,5000000.000000,197.000000,96.000000,0.000000,
MOVENODE,26,5000000.000000,160.000000,87.000000,0.000000,
MOVENODE,27,5000000.000000,157.000000,98.000000,0.000000,
MOVENODE,28,5000000.000000,190.000000,70.000000,0.000000,
MOVENODE,29,5000000.000000,205.000000,95.000000,0.000000,
MOVENODE,30,5000000.000000,199.000000,88.000000,0.000000,
MOVENODE,1,6000000.000000,18.000000,82.000000,0.000000,
MOVENODE,2,6000000.000000,42.000000,56.000000,0.000000,
MOVENODE,3,6000000.000000,58.000000,62.000000,0.000000,
MOVENODE,4,6000000.000000,53.000000,55.000000,0.000000,
MOVENODE,5,6000000.000000,74.000000,68.000000,0.000000,
MOVENODE,6,6000000.000000,2.000000,74.000000,0.000000,
MOVENODE,7,6000000.000000,13.000000,95.000000,0.000000,
MOVENODE,8,6000000.000000,22.000000,76.000000,0.000000,
MOVENODE,9,6000000.000000,52.000000,104.000000,0.000000,
MOVENODE,10,6000000.000000,70.000000,88.000000,0.000000,
MOVENODE,11,6000000.000000,82.000000,75.000000,0.000000,
MOVENODE,12,6000000.000000,103.000000,50.000000,0.000000,
MOVENODE,13,6000000.000000,141.000000,71.000000,0.000000,
MOVENODE,14,6000000.000000,123.000000,87.000000,0.000000,
MOVENODE,15,6000000.000000,147.000000,64.000000,0.000000,
MOVENODE,16,6000000.000000,83.000000,91.000000,0.000000,
MOVENODE,17,6000000.000000,90.000000,89.000000,0.000000,
MOVENODE,18,6000000.000000,114.000000,74.000000,0.000000,
MOVENODE,19,6000000.000000,135.000000,79.000000,0.000000,
MOVENODE,20,6000000.000000,159.000000,74.000000,0.000000,
MOVENODE,21,6000000.000000,139.000000,80.000000,0.000000,
MOVENODE,22,6000000.000000,178.000000,55.000000,0.000000,
MOVENODE,23,6000000.000000,180.000000,49.000000,0.000000,
MOVENODE,24,6000000.000000,212.000000,53.000000,0.000000,
MOVENODE,25,6000000.000000,197.000000,96.000000,0.000000,
MOVENODE,26,6000000.000000,160.000000,87.000000,0.000000,
MOVENODE,27,6000000.000000,157.000000,98.000000,0.000000,
MOVENODE,28,6000000.000000,190.000000,70.000000,0.000000,
MOVENODE,29,6000000.000000,205.000000,95.000000,0.000000,
MOVENODE,30,6000000.000000,199.000000,88.000000,0.000000,
MOVENODE,1,7000000.000000,22.000000,72.000000,0.000000,
MOVENODE,2,7000000.000000,29.000000,58.000000,0.000000,
MOVENODE,3,7000000.000000,58.000000,52.000000,0.000000,
MOVENODE,4,7000000.000000,61.000000,64.000000,0.000000,
MOVENODE,5,7000000.000000,57.000000,63.000000,0.000000,
MOVENODE,6,7000000.000000,3.000000,81.000000,0.000000,
MOVENODE,7,7000000.000000,14.000000,95.000000,0.000000,
MOVENODE,8,7000000.000000,10.000000,80.000000,0.000000,
MOVENODE,9,7000000.000000,48.000000,102.000000,0.000000,
MOVENODE,10,7000000.000000,52.000000,75.000000,0.000000,
MOVENODE,11,7000000.000000,69.000000,68.000000,0.000000,
MOVENODE,12,7000000.000000,98.000000,49.000000,0.000000,
MOVENODE,13,7000000.000000,134.000000,57.000000,0.000000,
MOVENODE,14,7000000.000000,121.000000,87.000000,0.000000,
MOVENODE,15,7000000.000000,144.000000,48.000000,0.000000,
MOVENODE,16,7000000.000000,86.000000,91.000000,0.000000,
MOVENODE,17,7000000.000000,85.000000,94.000000,0.000000,
MOVENODE,18,7000000.000000,107.000000,73.000000,0.000000,
MOVENODE,19,7000000.000000,119.000000,67.000000,0.000000,
MOVENODE,20,7000000.000000,159.000000,73.000000,0.000000,
MOVENODE,21,7000000.000000,149.000000,70.000000,0.000000,
MOVENODE,22,7000000.000000,174.000000,42.000000,0.000000,
MOVENODE,23,7000000.000000,177.000000,42.000000,0.000000,
MOVENODE,24,7000000.000000,217.000000,46.000000,0.000000,
MOVENODE,25,7000000.000000,204.000000,88.000000,0.000000,
MOVENODE,26,7000000.000000,155.000000,71.000000,0.000000,
MOVENODE,27,7000000.000000,164.000000,105.000000,0.000000,
MOVENODE,28,7000000.000000,181.000000,67.000000,0.000000,
MOVENODE,29,7000000.000000,209.000000,100.000000,0.000000,
MOVENODE,30,7000000.000000,198.000000,83.000000,0.000000,
MOVENODE,1,8000000.000000,22.000000,72.000000,0.000000,
MOVENODE,2,8000000.000000,29.000000,58.000000,0.000000,
MOVENODE,3,8000000.000000,58.000000,52.000000,0.000000,
MOVENODE,4,8000000.000000,61.000000,64.000000,0.000000,
MOVENODE,5,8000000.000000,57.000000,63.000000,0.000000,
MOVENODE,6,8000000.000000,3.000000,81.000000,0.000000,
MOVENODE,7,8000000.000000,14.000000,95.000000,0.000000,
MOVENODE,8,8000000.000000,10.000000,80.000000,0.000000,
MOVENODE,9,8000000.000000,48.000000,102.000000,0.000000,
MOVENODE,10,8000000.000000,52.000000,75.000000,0.000000,
MOVENODE,11,8000000.000000,69.000000,68.000000,0.000000,
MOVENODE,12,8000000.000000,98.000000,49.000000,0.000000,
MOVENODE,13,8000000.000000,134.000000,57.000000,0.000000,
MOVENODE,14,8000000.000000,121.000000,87.000000,0.000000,
MOVENODE,15,8000000.000000,144.000000,48.000000,0.000000,
MOVENODE,16,8000000.000000,86.000000,91.000000,0.000000,
MOVENODE,17,8000000.000000,85.000000,94.000000,0.000000,
MOVENODE,18,8000000.000000,107.000000,73.000000,0.000000,
MOVENODE,19,8000000.000000,119.000000,67.000000,0.000000,
MOVENODE,20,8000000.000000,159.000000,73.000000,0.000000,
MOVENODE,21,8000000.000000,149.000000,70.000000,0.000000,
MOVENODE,22,8000000.000000,174.000000,42.000000,0.000000,
MOVENODE,23,8000000.000000,177.000000,42.000000,0.000000,
MOVENODE,24,8000000.000000,217.000000,46.000000,0.000000,
MOVENODE,25,8000000.000000,204.000000,88.000000,0.000000,
MOVENODE,26,8000000.000000,155.000000,71.000000,0.000000,
MOVENODE,27,8000000.000000,164.000000,105.000000,0.000000,
MOVENODE,28,8000000.000000,181.000000,67.000000,0.000000,
MOVENODE,29,8000000.000000,209.000000,100.000000,0.000000,
MOVENODE,30,8000000.000000,198.000000,83.000000,0.000000,
MOVENODE,1,9000000.000000,16.000000,75.000000,0.000000,
MOVENODE,2,9000000.000000,26.000000,60.000000,0.000000,
MOVENODE,3,9000000.000000,40.000000,51.000000,0.000000,
MOVENODE,4,9000000.000000,62.000000,52.000000,0.000000,
MOVENODE,5,9000000.000000,51.000000,71.000000,0.000000,
MOVENODE,6,9000000.000000,6.000000,72.000000,0.000000,
MOVENODE,7,9000000.000000,19.000000,86.000000,0.000000,
MOVENODE,8,9000000.000000,12.000000,61.000000,0.000000,
MOVENODE,9,9000000.000000,48.000000,87.000000,0.000000,
MOVENODE,10,9000000.000000,54.000000,80.000000,0.000000,
MOVENODE,11,9000000.000000,67.000000,77.000000,0.000000,
MOVENODE,12,9000000.000000,90.000000,57.000000,0.000000,
MOVENODE,13,9000000.000000,133.000000,48.000000,0.000000,
MOVENODE,14,9000000.000000,119.000000,89.000000,0.000000,
MOVENODE,15,9000000.000000,139.000000,39.000000,0.000000,
MOVENODE,16,9000000.000000,88.000000,87.000000,0.000000,
MOVENODE,17,9000000.000000,77.000000,88.000000,0.000000,
MOVENODE,18,9000000.000000,104.000000,76.000000,0.000000,
MOVENODE,19,9000000.000000,122.000000,69.000000,0.000000,
MOVENODE,20,9000000.000000,149.000000,60.000000,0.000000,
MOVENODE,21,9000000.000000,148.000000,68.000000,0.000000,
MOVENODE,22,9000000.000000,174.000000,41.000000,0.000000,
MOVENODE,23,9000000.000000,160.000000,42.000000,0.000000,
MOVENODE,24,9000000.000000,214.000000,40.000000,0.000000,
MOVENODE,25,9000000.000000,189.000000,77.000000,0.000000,
MOVENODE,26,9000000.000000,143.000000,70.000000,0.000000,
MOVENODE,27,9000000.000000,167.000000,92.000000,0.000000,
MOVENODE,28,9000000.000000,181.000000,75.000000,0.000000,
MOVENODE,29,9000000.000000,193.000000,94.000000,0.000000,
MOVENODE,30,9000000.000000,194.000000,80.000000,0.000000,
MOVENODE,1,10000000.000000,16.000000,75.000000,0.000000,
MOVENODE,2,10000000.000000,26.000000,60.000000,0.000000,
MOVENODE,3,10000000.000000,40.000000,51.000000,0.000000,
MOVENODE,4,10000000.000000,62.000000,52.000000,0.000000,
MOVENODE,5,10000000.000000,51.000000,71.000000,0.000000,
MOVENODE,6,10000000.000000,6.000000,72.000000,0.000000,
MOVENODE,7,10000000.000000,19.000000,86.000000,0.000000,
MOVENODE,8,10000000.000000,12.000000,61.000000,0.000000,
MOVENODE,9,10000000.000000,48.000000,87.000000,0.000000,
MOVENODE,10,10000000.000000,54.000000,80.000000,0.000000,
MOVENODE,11,10000000.000000,67.000000,77.000000,0.000000,
MOVENODE,12,10000000.000000,90.000000,57.000000,0.000000,
MOVENODE,13,10000000.000000,133.000000,48.000000,0.000000,
MOVENODE,14,10000000.000000,119.000000,89.000000,0.000000,
MOVENODE,15,10000000.000000,139.000000,39.000000,0.000000,
MOVENODE,16,10000000.000000,88.000000,87.000000,0.000000,
MOVENODE,17,10000000.000000,77.000000,88.000000,0.000000,
MOVENODE,18,10000000.000000,104.000000,76.000000,0.000000,
MOVENODE,19,10000000.000000,122.000000,69.000000,0.000000,
MOVENODE,20,10000000.000000,149.000000,60.000000,0.000000,
MOVENODE,21,10000000.000000,148.000000,68.000000,0.000000,
MOVENODE,22,10000000.000000,174.000000,41.000000,0.000000,
MOVENODE,23,10000000.000000,160.000000,42.000000,0.000000,
MOVENODE,24,10000000.000000,214.000000,40.000000,0.000000,
MOVENODE,25,10000000.000000,189.000000,77.000000,0.000000,
MOVENODE,26,10000000.000000,143.000000,70.000000,0.000000,
MOVENODE,27,10000000.000000,167.000000,92.000000,0.000000,
MOVENODE,28,10000000.000000,181.000000,75.000000,0.000000,
MOVENODE,29,10000000.000000,193.000000,94.000000,0.000000,
MOVENODE,30,10000000.000000,194.000000,80.000000,0.000000,
MOVENODE,1,11000000.000000,16.000000,76.000000,0.000000,
MOVENODE,2,11000000.000000,31.000000,50.000000,0.000000,
MOVENODE,3,11000000.000000,31.000000,41.000000,0.000000,
MOVENODE,4,11000000.000000,47.000000,43.000000,0.000000,
MOVENODE,5,11000000.000000,30.000000,70.000000,0.000000,
MOVENODE,6,11000000.000000,7.000000,75.000000,0.000000,
MOVENODE,7,11000000.000000,10.000000,82.000000,0.000000,
MOVENODE,8,11000000.000000,18.000000,65.000000,0.000000,
MOVENODE,9,11000000.000000,45.000000,97.000000,0.000000,
MOVENODE,10,11000000.000000,57.000000,90.000000,0.000000,
MOVENODE,11,11000000.000000,54.000000,66.000000,0.000000,
MOVENODE,12,11000000.000000,98.000000,67.000000,0.000000,
MOVENODE,13,11000000.000000,127.000000,39.000000,0.000000,
MOVENODE,14,11000000.000000,108.000000,88.000000,0.000000,
MOVENODE,15,11000000.000000,132.000000,45.000000,0.000000,
MOVENODE,16,11000000.000000,93.000000,80.000000,0.000000,
MOVENODE,17,11000000.000000,67.000000,80.000000,0.000000,
MOVENODE,18,11000000.000000,105.000000,81.000000,0.000000,
MOVENODE,19,11000000.000000,126.000000,65.000000,0.000000,
MOVENODE,20,11000000.000000,138.000000,57.000000,0.000000,
MOVENODE,21,11000000.000000,136.000000,59.000000,0.000000,
MOVENODE,22,11000000.000000,176.000000,29.000000,0.000000,
MOVENODE,23,11000000.000000,158.000000,46.000000,0.000000,
MOVENODE,24,11000000.000000,214.000000,32.000000,0.000000,
MOVENODE,25,11000000.000000,190.000000,72.000000,0.000000,
MOVENODE,26,11000000.000000,139.000000,75.000000,0.000000,
MOVENODE,27,11000000.000000,158.000000,92.000000,0.000000,
MOVENODE,28,11000000.000000,162.000000,61.000000,0.000000,
MOVENODE,29,11000000.000000,194.000000,90.000000,0.000000,
MOVENODE,30,11000000.000000,173.000000,67.000000,0.000000,
MOVENODE,1,12000000.000000,16.000000,76.000000,0.000000,
MOVENODE,2,12000000.000000,31.000000,50.000000,0.000000,
MOVENODE,3,12000000.000000,31.000000,41.000000,0.000000,
MOVENODE,4,12000000.000000,47.000000,43.000000,0.000000,
MOVENODE,5,12000000.000000,30.000000,70.000000,0.000000,
MOVENODE,6,12000000.000000,7.000000,75.000000,0.000000,
MOVENODE,7,12000000.000000,10.000000,82.000000,0.000000,
MOVENODE,8,12000000.000000,18.000000,65.000000,0.000000,
MOVENODE,9,12000000.000000,45.000000,97.000000,0.000000,
MOVENODE,10,12000000.000000,57.000000,90.000000,0.000000,
MOVENODE,11,12000000.000000,54.000000,66.000000,0.000000,
MOVENODE,12,12000000.000000,98.000000,67.000000,0.000000,
MOVENODE,13,12000000.000000,127.000000,39.000000,0.000000,
MOVENODE,14,12000000.000000,108.000000,88.000000,0.000000,
MOVENODE,15,12000000.000000,132.000000,45.000000,0.000000,
MOVENODE,16,12000000.000000,93.000000,80.000000,0.000000,
MOVENODE,17,12000000.000000,67.000000,80.000000,0.000000,
MOVENODE,18,12000000.000000,105.000000,81.000000,0.000000,
MOVENODE,19,12000000.000000,126.000000,65.000000,0.000000,
MOVENODE,20,12000000.000000,138.000000,57.000000,0.000000,
MOVENODE,21,12000000.000000,136.000000,59.000000,0.000000,
MOVENODE,22,12000000.000000,176.000000,29.000000,0.000000,
MOVENODE,23,12000000.000000,158.000000,46.000000,0.000000,
MOVENODE,24,12000000.000000,214.000000,32.000000,0.000000,
MOVENODE,25,12000000.000000,190.000000,72.000000,0.000000,
MOVENODE,26,12000000.000000,139.000000,75.000000,0.000000,
MOVENODE,27,12000000.000000,158.000000,92.000000,0.000000,
MOVENODE,28,12000000.000000,162.000000,61.000000,0.000000,
MOVENODE,29,12000000.000000,194.000000,90.000000,0.000000,
MOVENODE,30,12000000.000000,173.000000,67.000000,0.000000,
MOVENODE,1,13000000.000000,24.000000,76.000000,0.000000,
MOVENODE,2,13000000.000000,29.000000,58.000000,0.000000,
MOVENODE,3,13000000.000000,34.000000,43.000000,0.000000,
MOVENODE,4,13000000.000000,34.000000,30.000000,0.000000,
MOVENODE,5,13000000.000000,34.000000,77.000000,0.000000,
MOVENODE,6,13000000.000000,10.000000,68.000000,0.000000,
MOVENODE,7,13000000.000000,5.000000,89.000000,0.000000,
MOVENODE,8,13000000.000000,3.000000,67.000000,0.000000,
MOVENODE,9,13000000.000000,38.000000,93.000000,0.000000,
MOVENODE,10,13000000.000000,53.000000,92.000000,0.000000,
MOVENODE,11,13000000.000000,48.000000,58.000000,0.000000,
MOVENODE,12,13000000.000000,91.000000,76.000000,0.000000,
MOVENODE,13,13000000.000000,117.000000,42.000000,0.000000,
MOVENODE,14,13000000.000000,102.000000,84.000000,0.000000,
MOVENODE,15,13000000.000000,131.000000,44.000000,0.000000,
MOVENODE,16,13000000.000000,96.000000,75.000000,0.000000,
MOVENODE,17,13000000.000000,60.000000,60.000000,0.000000,
MOVENODE,18,13000000.000000,96.000000,85.000000,0.000000,
MOVENODE,19,13000000.000000,123.000000,63.000000,0.000000,
MOVENODE,20,13000000.000000,140.000000,53.000000,0.000000,
MOVENODE,21,13000000.000000,127.000000,62.000000,0.000000,
MOVENODE,22,13000000.000000,178.000000,20.000000,0.000000,
MOVENODE,23,13000000.000000,156.000000,55.000000,0.000000,
MOVENODE,24,13000000.000000,206.000000,16.000000,0.000000,
MOVENODE,25,13000000.000000,183.000000,80.000000,0.000000,
MOVENODE,26,13000000.000000,125.000000,77.000000,0.000000,
MOVENODE,27,13000000.000000,150.000000,84.000000,0.000000,
MOVENODE,28,13000000.000000,168.000000,60.000000,0.000000,
MOVENODE,29,13000000.000000,190.000000,90.000000,0.000000,
MOVENODE,30,13000000.000000,172.000000,56.000000,0.000000,
MOVENODE,1,14000000.000000,24.000000,76.000000,0.000000,
MOVENODE,2,14000000.000000,29.000000,58.000000,0.000000,
MOVENODE,3,14000000.000000,34.000000,43.000000,0.000000,
MOVENODE,4,14000000.000000,34.000000,30.000000,0.000000,
MOVENODE,5,14000000.000000,34.000000,77.000000,0.000000,
MOVENODE,6,14000000.000000,10.000000,68.000000,0.000000,
MOVENODE,7,14000000.000000,5.000000,89.000000,0.000000,
MOVENODE,8,14000000.000000,3.000000,67.000000,0.000000,
MOVENODE,9,14000000.000000,38.000000,93.000000,0.000000,
MOVENODE,10,14000000.000000,53.000000,92.000000,0.000000,
MOVENODE,11,14000000.000000,48.000000,58.000000,0.000000,
MOVENODE,12,14000000.000000,91.000000,76.000000,0.000000,
MOVENODE,13,14000000.000000,117.000000,42.000000,0.000000,
MOVENODE,14,14000000.000000,102.000000,84.000000,0.000000,
MOVENODE,15,14000000.000000,131.000000,44.000000,0.000000,
MOVENODE,16,14000000.000000,96.000000,75.000000,0.000000,
MOVENODE,17,14000000.000000,60.000000,60.000000,0.000000,
MOVENODE,18,14000000.000000,96.000000,85.000000,0.000000,
MOVENODE,19,14000000.000000,123.000000,63.000000,0.000000,
